node_name,timestamp,trigger_reason,confidence,entry_price,node_type,tags,workflow_matches,validation_status,meta_total_workflow_steps,meta_matched_conditions,meta_data_row_index,meta_volume,meta_time_of_day
Block Order Footprint Detection,2024-08-07 04:00:00,"4/4 conditions met: Large print/block detected (size: 5145, vol: 3817); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (198)",High,1.09173,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 5145, vol: 3817)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (198)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1199010)'}]",72,3817,4.0
Dark Pool Signature / Block Print Node,2024-08-07 04:00:00,"3/4 conditions met: Large print/block detected (size: 5145, vol: 3817); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 5145, vol: 3817)",High,1.09173,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 5145, vol: 3817)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 5145, vol: 3817)'}]",72,3817,4.0
Gamma Pin / Dealer Magnet Edge,2024-08-07 04:00:00,4/4 conditions met: Gamma/OI detected (198); Gamma/OI detected (198); Gamma/OI detected (198),High (with data),1.09173,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (198)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (198)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (198)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (198)'}]",72,3817,4.0
Block Order Footprint Detection,2024-08-07 05:00:00,"4/4 conditions met: Large print/block detected (size: 158, vol: 3721); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (140)",High,1.09153,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 158, vol: 3721)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (140)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1169001)'}]",73,3721,5.0
Dark Pool Signature / Block Print Node,2024-08-07 05:00:00,"3/4 conditions met: Large print/block detected (size: 158, vol: 3721); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 158, vol: 3721)",High,1.09153,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 158, vol: 3721)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 158, vol: 3721)'}]",73,3721,5.0
Gamma Pin / Dealer Magnet Edge,2024-08-07 05:00:00,4/4 conditions met: Gamma/OI detected (140); Gamma/OI detected (140); Gamma/OI detected (140),High (with data),1.09153,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (140)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (140)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (140)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (140)'}]",73,3721,5.0
Block Order Footprint Detection,2024-08-07 06:00:00,"4/4 conditions met: Large print/block detected (size: 1977, vol: 2085); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (146)",High,1.09149,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1977, vol: 2085)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (146)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 655047)'}]",74,2085,6.0
Dark Pool Signature / Block Print Node,2024-08-07 06:00:00,"3/4 conditions met: Large print/block detected (size: 1977, vol: 2085); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1977, vol: 2085)",High,1.09149,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1977, vol: 2085)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1977, vol: 2085)'}]",74,2085,6.0
Gamma Pin / Dealer Magnet Edge,2024-08-07 06:00:00,4/4 conditions met: Gamma/OI detected (146); Gamma/OI detected (146); Gamma/OI detected (146),High (with data),1.09149,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (146)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (146)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (146)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (146)'}]",74,2085,6.0
Block Order Footprint Detection,2024-08-07 07:00:00,"3/4 conditions met: Large print/block detected (size: 956, vol: 2257); Gamma/OI detected (165); Liquidity conditions met (proxy: 709276)",High,1.09106,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 956, vol: 2257)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (165)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 709276)'}]",75,2257,7.0
Gamma Pin / Dealer Magnet Edge,2024-08-07 07:00:00,4/4 conditions met: Gamma/OI detected (165); Gamma/OI detected (165); Gamma/OI detected (165),High (with data),1.09106,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (165)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (165)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (165)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (165)'}]",75,2257,7.0
Block Order Footprint Detection,2024-08-07 08:00:00,"4/4 conditions met: Large print/block detected (size: 23, vol: 3084); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (243)",High,1.09093,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 23, vol: 3084)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (243)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 969244)'}]",76,3084,8.0
Dark Pool Signature / Block Print Node,2024-08-07 08:00:00,"3/4 conditions met: Large print/block detected (size: 23, vol: 3084); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 23, vol: 3084)",High,1.09093,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 23, vol: 3084)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 23, vol: 3084)'}]",76,3084,8.0
Gamma Pin / Dealer Magnet Edge,2024-08-07 08:00:00,4/4 conditions met: Gamma/OI detected (243); Gamma/OI detected (243); Gamma/OI detected (243),High (with data),1.09093,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (243)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (243)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (243)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (243)'}]",76,3084,8.0
Block Order Footprint Detection,2024-08-07 09:00:00,"4/4 conditions met: Large print/block detected (size: 403, vol: 4411); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (257)",High,1.0914,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 403, vol: 4411)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (257)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1385887)'}]",77,4411,9.0
Dark Pool Signature / Block Print Node,2024-08-07 09:00:00,"3/4 conditions met: Large print/block detected (size: 403, vol: 4411); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 403, vol: 4411)",High,1.0914,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 403, vol: 4411)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 403, vol: 4411)'}]",77,4411,9.0
Gamma Pin / Dealer Magnet Edge,2024-08-07 09:00:00,4/4 conditions met: Gamma/OI detected (257); Gamma/OI detected (257); Gamma/OI detected (257),High (with data),1.0914,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (257)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (257)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (257)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (257)'}]",77,4411,9.0
Block Order Footprint Detection,2024-08-07 10:00:00,"4/4 conditions met: Large print/block detected (size: 13173, vol: 6367); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (236)",High,1.09212,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 13173, vol: 6367)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (236)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1999535)'}]",78,6367,10.0
Fusion Node—Liquidity + Gamma + Time,2024-08-07 10:00:00,4/4 conditions met: Key time window (hour: 10.0); Gamma/OI detected (236); Key time window (hour: 10.0),Highest,1.09212,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.0)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (236)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.0)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",78,6367,10.0
Dark Pool Signature / Block Print Node,2024-08-07 10:00:00,"3/4 conditions met: Large print/block detected (size: 13173, vol: 6367); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 13173, vol: 6367)",High,1.09212,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 13173, vol: 6367)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 13173, vol: 6367)'}]",78,6367,10.0
